Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,"Iran, Islamic Rep.",IRN,1.6377365891929,1.43502257902659,1.4487079091621,1.46354443853113,1.526599845798,1.40499249761288,1.17734468766074,1.13341968911917,0.956746173015308,1.56622253595694,1.37303424602858,1.40591204037491,2.28764945746078,2.05710081774709,2.1123710026755,1.87889792373885,1.48652761195777,1.42457788214246,1.56186521012955,1.46878004068767,2.01395207764635,1.70845784071716,2.17350870200611,1.83856831591059,2.17354265547037,2.1326581816523,2.41419358027132,2.29111131537825,2.10506590043101,1.59947834758928,1.50370731979469,1.76720861855102,1.45171722365039,1.78847111726046,1.5991703040049,1.43637628487518,1.46030973451327,1.44082735664528,1.6692657856094,1.52562298949174,1.5647301540719,1.18051052676562,1.26602598177479,1.3290856967339,1.19085106382979,1.34993062943262,1.2201664730933,1.2567810363921,1.09785485592316,0.797332934370636,0.989821742997695,0.946566855962829,0.723614827006584,0.695670402376452,0.588478228830629,0.714852797104096,0.570244651347068,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Iraq,IRQ,0.0887311446317657,0.0420521446593776,0.0406008932196508,0.039032006245121,0.0404040404040404,0.0189861401177141,0.0132362673726009,0.0199362041467305,0.0185977310768086,0.0162074554294976,0.0153374233128834,0.0381145978909923,0.0248169748107706,0.0119660165131028,0.0355534486845224,0.011059500110595,0.00751427712654043,0.00838926174496644,0.00866551126516464,0.0069199363365857,0.00804893754024469,0.0114155251141553,0.0119746138187043,0.00946342386675499,0.00912075884713608,0.0082081589099565,0.00767931193365074,0.00693433187712364,0.0053984020729864,0.00500600720865038,0.00565458750963763,0.00784049604447295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Ireland,IRL,67.9895047556576,67.2301304863582,62.7724986025713,58.5399073821847,55.4238598299407,48.5447263017356,49.138558602281,46.6041108132261,49.7736625514403,45.4347395523866,42.0098224404987,36.5770171149144,35.0016627868307,31.0555020853385,31.9748229740362,30.7781842367808,31.1184210526316,31.4765831647736,26.1200995644057,28.1697683759539,28.2402234636871,30.4182509505703,32.7257069039759,35.8864641277992,34.286124676817,37.9939626783754,39.105283455457,47.1159684274438,48.6728926026051,48.5218666015148,42.5135419354839,41.3483052999048,40.2917283950617,38.0225819672131,34.775773321179,33.5521748210024,32.8017238421955,30.9387275242047,28.8751357641583,23.4877358490566,23.7296715157203,23.6056490759296,23.4641371480472,23.2856987788331,21.0815715559518,22.6777062847371,19.8421439029492,19.6997915780519,19.7867680690399,20.1944246708922,19.8647969480679,20.7655473047305,24.2654582210243,21.8870212765957,21.6203431786217,22.7712868342795,20.8216636528029,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Israel,ISR,1.87074829931973,1.60788381742739,1.47737765466297,0.669941938365342,0.801603206412826,0.169971671388102,0.134843581445523,0.135391280801516,0.185873605947955,0.173224449393714,0.11059500110595,0.1354096140826,0.10827197921178,0.0569692366122294,0.0565717518385819,0.0746547219111609,0.074794315632012,0.0737327188940092,0.0692640692640693,0.0697836706210747,0.0693601525923357,0.0691443388072601,10.0045682960256,18.6887254901961,30.007722007722,31.3181952226482,32.0892439057981,31.6684520621318,28.7736424649176,29.0184757505774,29.4661893491124,31.4860602549247,36.3019072164948,37.3400197530864,36.9659986162362,37.5559760530254,42.9384403857993,45.2529527172847,48.1765475728155,45.7302170630427,49.5173666666667,52.8187213114754,47.9387606417813,47.3054078549849,47.6082963901203,45.6586292834891,46.5486118451733,45.5525213996095,44.3888425787106,41.2509601339014,39.8424152602468,41.5701876253223,42.8652340257691,39.9046223880597,38.4493818575182,37.9618218929543,31.9499877413423,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Italy,ITA,25.5180739051707,24.2426026792286,21.7807155912767,19.8882855616877,15.8011003667889,16.104347826087,14.7947831444905,15.0197875768431,13.1382462741409,12.1971425467188,11.089691307679,9.86336514810935,8.85956014312626,8.30952972346415,8.82043852220669,8.94814084778626,8.43591202691505,8.81396067126531,9.53017232909552,10.3650284394727,11.5561924335128,12.6475695286506,13.4932994752661,12.3192450149678,14.8794621929203,15.9742614453795,14.5527503427296,14.5095003249608,13.5294560370294,12.7656712402475,13.70759092928,12.9484386368698,11.4986297760211,10.1834935630968,11.040540671442,11.1413678497671,10.3466075457964,10.3765368694648,10.5149851068321,10.3071654234313,10.9144308961724,11.6392832764505,11.6979838546012,12.1672678494158,13.3248072648758,13.1974233374839,13.5458579234973,13.8643045910704,13.889901793339,12.1519130609983,13.2602672292546,15.1906554236305,16.3703445255474,14.8257090489248,15.1521707533054,..,..,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Jamaica,JAM,0,0.172117039586919,0.173010380622837,0.152905198776758,0.0901713255184851,0.122549019607843,0.104166666666667,0.0947867298578199,0.0944287063267233,0.0858369098712446,0.0734214390602056,0.0637348629700446,0.0583090379008746,0.0441891294741494,0.0482392667631452,0.0447828034034931,0.0503524672708963,0,0,0.0429553264604811,0.0433839479392625,0.0494559841740851,0,0,0,0,0,0,0,0,1.86540829986613,1.8335,2.15970552147239,1.76298076923077,1.66284009546539,1.68986175115207,1.86595132743363,1.95307608695652,1.92404320987654,1.91066132264529,1.89546719681909,1.38240079365079,2.28963902439024,2.14687440982059,1.66524124881741,1.45846590909091,0.608126036484245,0.793194675540765,1.33414760914761,1.72181472081218,1.51974598930481,2.7985,2.73348804500703,3.09614775725594,3.71655405405405,3.57142661179698,2.50775483870968,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Japan,JPN,59.8235664776307,56.8653101402722,52.6362522198044,47.8029969894801,44.6232663516589,42.8729836798908,40.6412440483991,37.0800646745314,35.6019372543396,33.8254755069083,29.8445101593055,25.8988836370993,23.4808802107281,23.4299855442143,25.044742774092,24.5491442274867,22.9456144597757,21.8867998510008,19.3478895866803,19.9969301611665,23.6903310694453,26.630533399604,26.9749518304432,26.0209521833835,27.6972103473024,29.7150594277153,28.1510652447379,27.6680594017717,28.1816665121883,27.0422283405442,26.543930035879,26.9136428015846,26.0683937823834,26.417429392787,26.9864763444374,27.7509970241902,28.2845231531828,29.4777460625729,28.7476592265193,30.0455024916587,31.0462023754174,31.9906295809058,32.4177541281059,33.1311269308592,36.3351196855725,34.5688659768335,35.7343490497874,36.1912770312143,37.4105972646212,35.1665170131038,37.9600222302955,33.8039698227146,33.9530312564885,36.7034447616782,36.670901854372,37.8732974185358,37.0312561145306,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Jordan,JOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49751680672269,5.14440406408753,2.6895189274448,3.43689058728882,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.022953647565,65.3862963132585,68.2302152402326,64.2745500927644,65.5803442294863,65.0754419998423,63.6350560159607,65.8230376321353,65.307645622602,72.2451774380978,68.1411081837642,65.9064556126192,70.3789621887898,66.0502351058592,64.0020814605183,64.9146840463223,56.9261406835912,59.6287023797865,58.6929945878249,59.3421408811264,59.5900786782061,55.561473043614,68.5675218048044,62.9480371660859,60.1416281051027,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Kenya,KEN,4.68277945619335,4.12213740458015,4.46927374301676,3.97946084724005,3.24254215304799,5.94353640416048,4.78142076502732,4.88466757123474,3.90117035110533,2.69320843091335,7.13436385255648,5.87064676616915,2.74621212121212,4.77081384471469,3.55555555555556,2.43183492999263,3.65950676213206,3.33575054387237,2.61707988980716,0.873362445414847,0.769230769230769,3.65168539325843,1.875,5.27143981117231,7.30050933786078,6.1284046692607,5.4625550660793,4.74840538625089,6.27871362940276,6.77966101694915,6.56954397394137,5.97677419354839,7.08747899159664,6.00737201365188,4.99761499148211,5.81423861852433,5.05067431850789,3.70013554216867,2.76561452513966,2.59480640854473,2.1387120291616,2.31295663600526,3.55827493261456,3.76246554364472,3.84960969044415,4.00596638655462,4.77104301075269,4.26577374599787,4.14433905146317,3.13151152860803,4.96089398734177,7.7955410590944,7.49724649629019,7.12594326241135,8.29527611443779,7.74597425394968,6.95499200852424,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Kiribati,KIR,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,"Korea, Dem. People's Rep.",PRK,92.70207852194,92.4878724878725,92.3012652184292,92.3343003793796,93.0172768408062,94.831013916501,95.0669539787594,95.0915955810376,94.2950738611781,94.3802881317174,93.8827400538438,95.8202645574799,94.6058770565605,94.6177876472581,94.0480911352248,93.4617610020081,93.7169290159406,93.6944480226717,91.6010143702452,90.5880011939111,90.2364778261984,89.8645627036351,89.83125,90.2597023635833,90.4922033898305,90.704560408969,90.1820636990128,88.9172954210056,90.0691959826374,89.597143442903,87.431956715571,89.1673157221986,87.0168242597899,86.3798231827112,86.5810263632267,84.3867166147207,81.6837751655182,87.8841735781991,87.841919921234,90.0116866927005,89.4284391534392,88.9416332840435,88.5848314606742,88.7914091284025,88.9661961786868,90.0326717360485,90.7366493539397,89.188992992078,89.5879870932308,87.7403937861272,87.4979445951182,84.0420167386609,84.750561038961,78.2697555715313,80.8560661998727,75.470628458498,72.0847623795281,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,"Korea, Rep.",KOR,81.6243061641835,82.3529411764706,80.6239388794567,79.5482189400521,82.5878857897343,78.5892359583517,75.1130116065974,66.6492802002921,53.8696337140606,47.1455674370473,43.3217426876662,40.1939318110729,40.670961468336,39.3769126574023,39.0552325581395,37.521846291732,36.2507368834742,35.0874150131816,32.0798034016685,34.5610702783054,36.6758204410125,39.4484097827228,40.4206935758954,40.7270606531882,45.9093044587127,50.1295443329495,48.2886142096272,46.5806353375588,44.4315947727536,41.4904533864046,38.0544120361083,35.2194716099839,29.357293136626,29.7531867862719,28.4500566203324,27.3305094845307,27.1258271375465,28.4770047388961,34.1268567287445,32.5936247318801,35.1635758958941,36.242136572303,38.5426356236741,39.6107980887196,39.6790725922871,38.9752420429928,40.9768084363577,42.5869220338983,46.578667160311,46.7729378176212,48.6985722495037,51.0472381925028,48.8343553826633,49.5361607322134,52.6652537542662,50.8268655092249,50.415732619799,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Kuwait,KWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6619347826087,34.022215628091,52.2897404580153,27.1039130434783,32.1577469670711,34.1565905096661,32.1698673300166,40.0384342379958,39.9679443254818,30.9431989924433,39.9902213279678,43.0987298747764,42.5398381294964,43.7964339622641,41.8396428571429,35.6498145285935,42.5293874833555,40.7384171597633,42.2715590551181,37.6324671916011,39.9506163021869,38.1555650319829,46.4134191555098,42.2758325219085,35.9139175257732,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Lao PDR,LAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,1.72413793103448,1.58730158730159,0.719019607843137,0.666727272727273,1.24305084745763,2.40459016393443,2.91031746031746,3.28388059701492,6.84506666666667,12.0686075949367,8.49670731707317,1.72564705882353,4.48188888888889,5.1338,7.26792792792793,8.92834782608696,10.0009090909091,10.7681746031746,11.4034756097561,12.2939884393064,14.4891219512195,13.8595275590551,22.1547916666667,24.728125,23.9981039755352,29.0734015345269,26.9632352941176,59.5358198614319,90.1470833333333,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8044953471725,16.0587159863946,13.8499217221135,11.2454666666667,10.5410987791343,9.88757327080891,7.62266912669127,6.36260927152318,7.19642135642136,6.37739130434783,5.13878911564626,4.34822134387352,3.36863517060367,4.0375,3.93531707317073,4.77182883939039,4.97373612823675,4.43427989130435,4.82046948356808,5.29162025316456,4.60191545574637,4.0361610738255,3.12299450549451,2.40459016393443,2.15404195804196,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Lebanon,LBN,0.426136363636364,0.136612021857923,0.256739409499358,0.726392251815981,0.897867564534231,0.773480662983425,0.303030303030303,0.102669404517454,0.297324083250743,0.58972198820556,0.278551532033426,0.206043956043956,0.320102432778489,0.511247443762781,0.354969574036511,0.399087799315849,0.239377618192699,0.263157894736842,0.256739409499358,0.238237045860631,0.237388724035608,0.23094688221709,0.11997600479904,0,0,0,0,0,0,0,0,0,0,2.69788964181994,2.50540372670807,3.58428571428571,3.99941926345609,3.56924364538128,3.09156307692308,2.97149735760423,3.20599234205488,2.97441681468324,2.98324821852732,2.88557725445146,2.809725950783,2.90728587962963,3.09537276648182,3.33806644518272,2.69227759914255,2.291875,2.70458812260536,2.96060906515581,2.67060051107325,2.16169965576592,2.51426222935044,2.34525323475046,2.32071916576771,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.0458273381295,82.444275862069,83.1186666666667,83.579025974026,84.0160759493671,84.0449068322981,84.2962804878049,84.3190419161677,83.8477777777778,84.4262790697674,84.0266857142857,84.3202824858757,84.1372777777778,84.8245604395604,84.1252941176471,84.148,84.799375,84.3784183673469,83.7389552238806,81.5470952380952,81.1493518518518,80.474886877828,79.13,80.0655021834061,80.4835064935065,76.6287892376682,75.2785022026432,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Liberia,LBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Libya,LBY,12.6984126984127,8.58895705521472,1.3986013986014,1.75438596491228,0.552486187845304,1.80505415162455,0,0.0198137507430157,0.0365007908504684,0.0103145951521403,0,0.0169405387091309,0.0240731824747232,0,0,0,0,0,0,0,0.0136295488619327,0.0127275041364388,0.0119203719156038,0.0120569086086327,0.0128106584678452,0.011671335200747,0.0107665805340224,0.0112599932440041,0.0100745516824501,0.0294753389663981,0.0406428373510668,0.0440216086434574,0.0484092409240924,0.0356712062256809,0.0408465608465608,0.0391251000266738,0.0372284263959391,0.037668207498716,0,0,0,0,0,0,0,0,0.00742758760380798,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.13996996996997,10.3673125794155,9.13654962862931,7.8464192139738,6.93199578355587,5.66382902298851,4.5619374575119,4.60994285714286,3.5937297811608,3.05857399103139,4.96777183600713,6.36745325022262,5.84995801847187,5.97352299298519,8.02684331797235,7.43948523845572,6.37372894333844,5.58362703165098,6.37359523809524,7.74282094594595,7.53072087175189,9.06231244483672,8.00256906077348,6.26073170731707,6.28628571428571,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Luxembourg,LUX,93.4415791149316,92.3441948750395,88.6349206349206,84.0166559897501,82.300357568534,78.7860576923077,74.6292205743137,71.4977404777276,70.9503885236103,70.1500833796554,69.0584155774873,66.6666666666667,64.2934782608696,60.6625258799172,64.0712468193384,59.2260061919505,55.9615980179622,52.1140939597315,54.6270504487775,58.5904416212946,62.7203192550715,59.8210812913263,58.8162251655629,57.7620521892968,61.0266940451745,59.28,55.026455026455,46.4467005076142,46.570841889117,45.1025056947608,37.9333657243816,34.3975806451613,33.4061780104712,33.7791345329906,31.6633948339483,22.4329147465438,21.0140867579909,14.3221402660218,5.60437417654809,5.39671698113208,5.55606060606061,5.69708971553611,3.16763211382114,2.35888888888889,2.98257705479452,2.79478224455611,3.37339011925043,2.92964991023339,2.85653985507246,2.76953154875717,2.58613019891501,2.01299176578225,1.92097287184284,1.77027586206897,2.09,2.04837897042716,2.27635440180587,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,"Macao SAR, China",MAC,28.5714285714286,26.3157894736842,15.3846153846154,17.2413793103448,11.4285714285714,8.33333333333333,7.31707317073171,6.66666666666667,6.52173913043478,4.34782608695652,7.14285714285714,3.2258064516129,1.58730158730159,1.63934426229508,1.36986301369863,2.46913580246914,1.44927536231884,1.19047619047619,0.884955752212389,0,2.08333333333333,0.684931506849315,0.757575757575758,0.537634408602151,0.606060606060606,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Madagascar,MDG,11.9266055045872,4.12371134020619,3.7037037037037,8.73015873015873,6.81818181818182,7.23684210526316,6.9620253164557,5.21739130434783,6.02409638554217,6.03448275862069,5.66037735849057,6.07142857142857,4.27350427350427,3.07167235494881,3.08641975308642,3.03030303030303,5.53505535055351,5.19480519480519,3.23741007194245,6.14886731391586,4.08163265306122,7.14285714285714,7.22021660649819,11.2359550561798,2.10970464135021,1.04166666666667,4.18006430868167,2.56410256410256,3.97727272727273,3.54330708661417,3.70820224719101,3.474,3.4378125,3.667,2.72752066115702,1.8736496350365,1.95946564885496,2.32415492957746,2.02472392638037,1.31748502994012,1.55569696969697,1.53706586826347,2.291875,1.65606451612903,1.55569696969697,2.57333333333333,2.45957317073171,1.49238372093023,1.85410112359551,2.1698224852071,5.68679144385027,18.5861643835616,25.428102189781,38.5473037542662,33.4238032786885,31.6996686746988,32.6841304347826,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Malawi,MWI,..,..,..,..,50,51.578947368421,48.7179487179487,39,33.0188679245283,22.1153846153846,25.8064516129032,24.0875912408759,25.503355704698,26.2820512820513,25.3333333333333,32.2784810126582,28.3018867924528,23.5632183908046,21.8579234972678,14.367816091954,24.2268041237113,21.2121212121212,27.1604938271605,20.3821656050955,19.7368421052632,15.7894736842105,13.2450331125828,13.4228187919463,8.10810810810811,5.19480519480519,24.9559722222222,20.8879746835443,21.3521518987342,20.4185227272727,19.7453846153846,19.3424175824176,20.5513186813187,20.072,20.3279347826087,14.8971875,19.1684090909091,13.75125,20.8933720930233,19.1684090909091,17.7305494505495,17.3275824175824,16.9549462365591,16.0898979591837,13.6679090909091,12.4416071428571,16.2194230769231,21.5516666666667,19.3172321428571,18.1834710743802,18.335,18.9461666666667,15.9083088235294,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Malaysia,MYS,2.5693730729702,2.47479376718607,2.16021602160216,1.8450184501845,1.1986301369863,0.904465799886942,0.810295519542421,0.562283737024222,0.560103403705299,0.615858352578907,0.426921145153189,0.923482849604222,0.184237461617196,0.732830820770519,0.846968238691049,0.358287761644352,0.399017802332719,0.518975024326954,0.394508442480669,0.497378679930098,0.733464309102816,1.24910778015703,1.16348806525129,2.61709319169483,3.14943986472205,3.97692774741955,2.65957446808511,3.19359481827996,2.72079649815467,9.63757994560024,9.63900872041288,9.59453497552503,9.19012922898214,7.57197640117994,8.10073636363636,7.5543347639485,8.09184411242294,6.22495609756098,6.10336277173913,4.65999552852799,6.47791450883683,7.83905498146249,9.20986429986063,12.6755142201516,20.1595345145107,15.7028075235863,15.4320645123929,15.9070776255708,18.926628051509,25.7593481383273,27.8151278187936,27.5638682005256,29.4759838646202,26.4023332726776,24.9969488087017,28.541259944098,31.393394856543,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Mali,MLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Malta,MLT,2.1505376344086,2.5,2.22222222222222,1.78571428571429,2.20588235294118,0.775193798449612,1.76991150442478,0.704225352112676,1.14942528735632,0.561797752808989,0.552486187845304,0,0,0.454545454545455,0.492610837438424,0,0,0,0,0,0.3584229390681,0.32051282051282,4.74860335195531,13.9705882352941,18.2795698924731,41.2844036697248,22.2222222222222,22.1343873517787,27.5045537340619,31.5878378378378,29.2411637931034,24.8891402714932,21.4612442396313,24.1421708185053,18.2619521912351,5.23857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Mauritania,MRT,0,0,0,0,0,0,0,0,0,2.66666666666667,7.69230769230769,3.6697247706422,3.27868852459016,3.125,3.03030303030303,2.87769784172662,2.83687943262411,2.63157894736842,2.51572327044025,3.03030303030303,2.32558139534884,2.20994475138122,2.0746887966805,1.953125,2.10084033613445,2.79329608938548,3.92156862745098,0.446428571428571,0.454029511918275,0.514800514800515,1.74619047619048,1.70558139534884,1.64808988764045,1.61186813186813,1.544,1.1001,0.69188679245283,0.349238095238095,0.37040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,Mauritius,MUS,4.08163265306122,7.84313725490196,2.89855072463768,1.75438596491228,1.19047619047619,1.20481927710843,2.66666666666667,0,0.574712643678161,0.641025641025641,0,0.925925925925926,0.531914893617021,0.540540540540541,0.529100529100529,0,0.591715976331361,0.571428571428571,0.581395348837209,0.555555555555556,0.62111801242236,0.675675675675676,0.72992700729927,6.13496932515337,9.94152046783626,13.4715025906736,15.1376146788991,10.6299212598425,12.8755364806867,18.815331010453,17.0705172413793,14.08128,14.4457575757576,11.4749659863946,6.07119205298013,10.8827096774194,6.83291925465839,7.46981481481482,9.01385474860335,14.668,24.4466666666667,26.8247470817121,28.2401149425287,27.3358181818182,24.0936462093863,28.7413513513514,34.4475757575758,38.9349117647059,44.4901152737752,41.2805555555556,42.9820491803279,41.4048626373626,42.5686595174263,43.773612565445,44.004,42.5964646464646,42.4791089108911,..,..,..,..,..
